gen,best,avg,stable
676,75845.065918,77822.004087,15
677,75845.065918,78537.920812,16
678,75845.065918,79625.738657,17
679,75845.065918,78744.635978,18
680,75845.065918,78813.181372,19
681,75817.248310,77997.859114,20
682,75817.248310,77024.855994,0
683,75817.248310,77408.787763,1
684,75817.248310,77435.107604,2
685,75817.248310,77371.844263,3
686,75817.248310,77657.826842,4
687,75817.248310,76973.799966,5
688,75817.248310,77255.855457,6
689,75796.201789,77914.967313,7
690,75796.201789,77488.099306,0
691,75796.201789,77972.781629,1
692,75796.201789,78631.241775,2
693,75796.201789,78197.517405,3
694,75744.311169,78023.921532,4
695,75723.264648,77189.028597,0
696,75723.264648,76980.288430,0
697,75723.264648,76953.298414,1
698,75723.264648,77054.993276,2
699,75723.264648,77351.689946,3
700,75723.264648,77307.055126,4
701,75723.264648,78813.318628,5
702,75723.264648,79500.160106,6
703,75723.264648,79184.737411,7
704,75723.264648,79421.575563,8
705,75723.264648,78821.699741,9
706,75723.264648,79045.629164,10
707,75723.264648,77979.924182,11
708,75723.264648,78496.255894,12
709,75604.708950,79263.359583,13
710,75604.708950,79410.855643,0
711,75604.708950,79253.406875,1
712,75604.708950,78942.374268,2
713,75511.332629,78605.904151,3
714,75511.332629,77830.638905,0
715,75392.776931,77637.866359,1
716,75392.776931,78433.651661,0
717,75392.776931,79060.233439,1
718,75392.776931,79189.316306,2
719,75392.776931,79576.159852,3
720,75392.776931,80159.626975,4
721,75392.776931,79585.734278,5
722,75392.776931,81514.842315,6
723,75392.776931,81632.759378,7
724,75392.776931,80677.259762,8
725,75392.776931,79738.166396,9
726,75392.776931,79010.004559,10
727,75392.776931,78223.378917,11
728,75392.776931,78774.087057,12
729,75392.776931,78496.772777,13
730,75392.319964,78099.719430,14
731,75392.319964,77410.029807,0
732,75392.319964,77947.762081,1
733,75392.319964,78069.327527,2
734,75392.319964,78065.724779,3
735,75392.319964,77852.509113,4
736,75392.319964,77801.840799,5
737,75392.319964,77862.140200,6
738,75392.319964,77831.509460,7
739,75392.319964,77244.949504,8
740,75392.319964,77451.421010,9
741,75392.319964,78093.262513,10
742,75392.319964,76938.162885,11
743,75392.319964,77031.914362,12
744,75392.319964,77363.500603,13
745,75390.534139,77629.270804,14
746,75390.534139,77458.530560,0
747,75390.534139,77600.183484,1
748,75389.957605,77013.464781,2
749,75379.844645,76642.624067,0
750,75379.844645,77995.713483,0
751,75379.844645,77985.787742,1
752,75379.844645,78319.016665,2
753,75378.058819,80285.373168,3
754,75378.058819,81413.644217,0
755,75378.058819,82089.842023,1
756,75378.058819,81288.071186,2
757,75378.058819,82858.883739,3
758,75291.008007,82367.514478,4
759,75291.008007,82673.563927,0
760,75291.008007,81280.402518,1
761,75289.222181,80557.746480,2
762,75283.094987,79929.049809,0
763,75194.258349,78903.875488,0
764,75194.258349,79470.441619,0
765,75193.293450,77529.787912,1
766,75193.173884,77829.949714,0
767,75193.173884,77481.519742,0
768,75191.957551,77903.623186,1
769,75191.957551,77583.941197,0
770,75191.957551,76537.478440,1
771,75191.957551,77476.957941,2
772,75191.957551,77167.564840,3
773,75191.957551,77120.876508,4
774,75191.957551,77767.449782,5
775,75191.957551,77277.952333,6
776,75191.957551,77401.694197,7
777,75191.957551,75977.191846,8
778,75191.957551,76045.818974,9
779,75191.957551,76084.418508,10
780,75191.957551,76223.370978,11
781,75191.957551,76194.317913,12
782,75191.957551,76648.404885,13
783,75120.490697,76582.098282,14
784,75120.490697,77092.488934,0
785,75120.490697,76913.221522,1
786,75120.490697,77571.146472,2
787,75120.490697,78263.461112,3
788,75013.027343,77261.539687,4
789,75013.027343,77053.882024,0
790,75013.027343,76898.494754,1
791,74990.622677,78216.736262,2
792,74871.291052,76762.017222,0
793,74710.603765,76936.630437,0
794,74710.603765,77692.740697,0
795,74710.603765,77438.955136,1
796,74710.603765,76830.487587,2
797,74710.603765,77396.286244,3
798,74710.603765,77138.143338,4
799,74626.946201,77713.940825,5
800,74616.449546,77868.343665,0
801,74616.449546,77169.032188,0
802,74614.827070,77987.575274,1
803,74603.226400,78510.826885,0
804,74593.235997,77702.451901,0
805,74593.235997,76642.507962,0
806,74593.235997,77012.339558,1
807,74593.235997,76471.235052,2
808,74593.235997,76668.972696,3
809,74575.264851,76457.298682,4
810,74575.264851,75979.507272,0
811,74575.264851,76158.382596,1
812,74575.264851,76514.109614,2
813,74575.264851,76954.152110,3
814,74575.264851,76545.679593,4
815,74575.264851,76388.594968,5
816,74575.264851,76501.345132,6
817,74575.264851,76150.037060,7
818,74575.264851,77262.778979,8
819,74575.264851,76232.153273,9
820,74575.264851,76125.133807,10
821,74575.264851,76167.399279,11
822,74575.264851,75886.058001,12
823,74575.264851,76407.649242,13
824,74575.264851,77378.328428,14
825,74547.490658,77924.438206,15
826,74547.490658,76415.272011,0
827,74547.490658,77448.501252,1
828,74547.490658,77082.858693,2
829,74547.490658,76616.813064,3
830,74547.490658,77210.315237,4
831,74547.490658,76440.826155,5
832,74547.490658,76915.914961,6
833,74547.490658,76459.632689,7
834,74547.490658,76717.554826,8
835,74547.490658,76194.611890,9
836,74508.537201,76013.401646,10
837,74508.537201,77967.943352,0
838,74508.537201,76879.909720,1
839,74508.537201,78590.869443,2
840,74508.537201,78963.504414,3
841,74508.537201,82450.664591,4
842,74508.537201,82785.298220,5
843,74508.537201,84220.124016,6
844,74508.537201,83540.021004,7
845,74508.537201,80225.844887,8
846,74508.537201,78906.307410,9
847,74508.537201,76633.870024,10
848,74508.537201,76409.859800,11
849,74508.537201,77050.645839,12
850,74508.537201,76569.983444,13
851,73930.718293,77428.224881,14
852,73930.718293,76260.859973,0
853,73930.718293,76349.568158,1
854,73930.718293,78931.159399,2
855,73930.718293,80767.862150,3
856,73930.718293,82718.575437,4
857,73930.718293,83549.752840,5
858,73930.718293,81697.358325,6
859,73930.718293,82398.892618,7
860,73930.718293,79705.855022,8
861,73930.718293,77066.214526,9
862,73930.718293,77055.396963,10
863,73930.718293,76205.535533,11
864,73930.718293,76904.904273,12
865,73930.718293,75798.746840,13
866,73930.718293,75757.980107,14
867,73930.718293,76112.952712,15
868,73930.718293,76055.084720,16
869,73930.718293,75645.990917,17
870,73930.718293,75677.017807,18
871,73930.718293,74871.869029,19
