gen,best,avg,stable
545,374025.312425,376226.745276,1
546,373997.698258,376714.172992,2
547,373993.300144,378777.430340,0
548,373993.300144,378792.251432,0
549,373993.300144,377994.731460,1
550,373993.300144,378939.939262,2
551,373993.300144,379708.995724,3
552,373993.300144,381721.021929,4
553,373993.300144,385522.840275,5
554,373993.300144,382084.362064,6
555,373993.300144,383111.000805,7
556,373993.300144,382922.605399,8
557,373993.300144,381063.998087,9
558,373993.300144,383210.136298,10
559,373993.300144,380457.763927,11
560,373993.300144,378396.456397,12
561,373993.300144,375867.102651,13
562,373993.300144,378727.792864,14
563,373993.300144,375446.658735,15
564,373993.300144,375938.702554,16
565,373993.300144,376201.249223,17
566,373993.300144,377012.316145,18
567,373993.300144,377760.047700,19
568,373993.300144,381568.701689,20
569,373993.300144,383762.113419,21
570,373993.300144,382639.096955,22
571,373993.300144,377534.039516,23
572,373993.300144,378953.255562,24
573,373993.300144,379013.321621,25
574,373993.300144,378109.591607,26
575,373993.300144,378957.015534,27
576,373993.300144,379688.428542,28
577,373993.300144,379003.185910,29
578,373993.300144,381981.924245,30
579,373993.300144,381739.190691,31
580,373993.300144,383345.501240,32
581,373993.300144,387672.807176,33
582,373993.300144,384948.636692,34
583,373993.300144,384391.315996,35
584,373993.300144,383256.479521,36
585,373993.300144,381809.699826,37
586,373993.300144,379191.713289,38
587,373993.300144,376360.823551,39
588,373993.300144,381309.718633,40
589,373993.300144,386541.110456,41
590,373993.300144,384315.940900,42
591,373993.300144,389963.451650,43
592,373993.300144,387738.386012,44
593,373993.300144,385465.947193,45
594,373993.300144,379808.873642,46
595,373968.698156,379424.534647,47
596,373952.119229,379208.328016,0
597,373952.119229,380681.204137,0
598,373952.119229,376887.083692,1
599,373952.119229,375957.155684,2
600,373952.119229,379344.875620,3
601,373949.412170,378192.109671,4
602,373932.833243,376140.461739,0
603,373932.833243,376916.213047,0
604,373932.833243,375682.048002,1
605,373932.833243,375328.935264,2
606,373932.833243,375277.032527,3
607,373864.738310,379230.331276,4
608,373864.738310,381691.080328,0
609,373864.738310,379700.192893,1
610,373864.738310,386872.765394,2
611,373864.738310,382161.764376,3
612,373864.738310,385881.339496,4
613,373864.738310,395534.875838,5
614,373864.738310,393955.950383,6
615,373864.738310,390519.436397,7
616,373864.738310,388691.646236,8
617,373864.738310,384882.782587,9
618,373835.987455,380109.464094,10
619,373835.987455,382868.652417,0
620,373835.987455,381190.887510,1
621,373835.987455,380605.127937,2
622,373780.229723,377417.029529,3
623,373780.229723,379189.454374,0
624,373751.996673,376344.826707,1
625,373751.996673,378135.935961,0
626,373751.996673,379538.659331,1
627,373751.996673,381676.537507,2
628,373751.996673,379784.813646,3
629,373751.996673,384838.407562,4
630,373751.996673,378798.741818,5
631,373751.996673,377680.972756,6
632,373751.996673,378852.209387,7
633,373751.996673,377920.136576,8
634,373751.996673,379423.366024,9
635,373751.996673,382133.424521,10
636,373751.996673,377261.764551,11
637,373751.996673,376564.934451,12
638,373751.996673,380026.942265,13
639,373751.996673,379020.925120,14
640,373751.996673,379243.157392,15
641,373751.996673,376958.907366,16
642,373751.996673,379600.090431,17
643,373751.996673,382228.782816,18
644,373751.996673,379801.943683,19
645,373751.996673,378374.523057,20
646,373751.996673,381889.896510,21
647,373751.996673,383499.685981,22
648,373751.996673,387880.112275,23
649,373751.996673,385429.770328,24
650,373751.996673,386394.057540,25
651,373751.996673,387806.783260,26
652,373731.217704,386631.726513,27
653,373674.927527,381588.316888,0
654,373622.134478,380725.876986,0
655,373622.134478,381673.017112,0
656,373605.548009,382016.154106,1
657,373605.548009,386758.557801,0
658,373566.562891,386355.427792,1
659,373544.100566,383156.707299,0
660,373475.108592,381398.504258,0
661,373475.108592,382429.307795,0
662,373462.591310,377450.143435,1
663,373444.614221,380067.714321,0
664,373395.185708,382958.259838,0
665,373365.928709,375827.453286,0
666,373333.296903,376515.378161,0
667,373304.039904,377401.964090,0
668,373277.249149,377886.362043,0
669,373277.249149,380136.932965,0
670,373277.249149,386351.974394,1
671,373277.249149,381302.822909,2
672,373277.249149,378967.252588,3
673,373277.249149,379400.641226,4
674,373277.249149,379004.979990,5
675,373277.249149,376609.899301,6
676,373277.249149,375711.961267,7
677,373277.249149,376564.692793,8
678,373277.249149,377951.737590,9
679,373277.249149,376525.784369,10
680,373277.249149,378498.492821,11
681,373277.249149,378912.015822,12
682,373277.249149,380613.029486,13
683,373277.249149,380102.074276,14
684,373277.249149,382321.109098,15
685,373277.249149,380172.218809,16
686,373277.249149,380180.477759,17
687,373277.249149,383929.470258,18
688,373277.249149,383549.987728,19
689,373277.249149,391305.124336,20
690,373277.249149,383379.717129,21
691,373145.396746,379425.489786,22
692,372937.387236,376713.607347,0
693,372913.712778,377864.770929,0
694,372913.712778,380466.755192,0
695,372913.712778,380943.597530,1
696,372845.591662,376773.860744,2
697,372845.591662,375397.273327,0
698,372845.591662,375791.356260,1
699,372811.043403,378752.482075,2
700,372811.043403,376927.160357,0
701,372811.043403,379326.071922,1
702,372811.043403,382727.558260,2
703,372811.043403,381607.497010,3
704,372811.043403,377782.125934,4
705,372811.043403,377571.750037,5
706,372811.043403,376807.193029,6
707,372811.043403,379574.120022,7
708,372799.783061,379614.128835,8
709,372799.783061,377996.702118,0
710,372799.783061,377956.380274,1
711,372799.783061,378018.932079,2
712,372799.783061,383452.618487,3
713,372799.783061,378439.048675,4
714,372799.783061,376276.224024,5
715,372591.977897,377230.012652,6
716,372591.977897,377403.834231,0
717,372591.977897,377761.592512,1
718,372591.977897,381917.438795,2
719,372591.977897,376763.272906,3
720,372591.977897,377386.799770,4
721,372591.977897,382879.848108,5
722,372591.977897,385875.502391,6
723,372442.538949,384617.950331,7
724,372339.730659,384265.142186,0
725,371533.993423,383021.437999,0
726,371533.993423,389897.542999,0
727,371533.993423,389455.480573,1
728,371451.577705,381767.516940,2
729,371364.265504,382051.261413,0
730,371364.265504,382505.779032,0
731,371251.318258,382247.835394,1
732,371251.318258,385298.343823,0
733,371251.318258,379080.285916,1
734,371251.318258,374315.165838,2
735,371251.318258,376439.245319,3
736,371183.845311,374061.638873,4
737,371106.170654,375605.083321,0
738,371106.170654,374328.476194,0
739,371106.170654,376876.625189,1
740,371106.170654,374092.493924,2
741,371106.170654,374525.932860,3
742,371106.170654,374099.068508,4
743,371106.170654,374478.327625,5
744,371099.545244,374184.491134,6
745,371099.545244,374016.731445,0
746,371099.545244,375437.608861,1
747,371099.545244,377827.025080,2
748,371099.545244,376020.161318,3
749,371099.545244,374304.513175,4
750,371099.545244,374455.287691,5
751,371099.545244,374361.100816,6
752,371099.545244,375392.498883,7
753,371099.545244,377187.141677,8
754,371099.545244,376382.892928,9
755,371099.545244,377340.445381,10
756,371099.545244,377108.462752,11
757,371099.545244,378083.836512,12
758,371099.545244,376827.865017,13
759,371099.545244,377527.476745,14
760,371099.545244,379740.721035,15
761,371099.545244,376742.644818,16
762,371099.545244,375157.239976,17
763,371099.545244,374852.392408,18
764,371099.545244,373346.051770,19
765,371099.545244,374092.368833,20
766,371099.545244,376394.647929,21
767,371099.545244,378395.519957,22
768,371099.545244,377586.343267,23
769,371099.545244,375666.288346,24
770,371099.545244,375283.456560,25
771,371099.545244,373656.703400,26
772,371099.545244,375131.547921,27
773,371099.545244,375499.830541,28
774,371099.545244,377370.267163,29
775,371099.545244,375018.696661,30
776,371099.545244,375193.156938,31
777,371097.818100,372746.974787,32
778,371090.470853,374178.345028,0
779,371076.107501,373071.593532,0
780,371076.107501,373370.948767,0
781,371070.463457,372412.938508,1
782,371070.463457,374775.512836,0
783,371064.831321,381459.397963,1
784,371064.831321,383306.053167,0
785,371064.831321,390879.044874,1
786,371064.831321,384355.781954,2
787,371064.831321,384967.811196,3
788,371064.831321,381466.249140,4
789,371059.187277,376214.297100,5
790,371059.187277,381704.584219,0
791,371059.187277,379204.474242,1
792,371059.187277,377005.295656,2
793,371059.187277,377408.971138,3
794,371059.187277,375100.727689,4
795,371059.187277,377003.728361,5
796,371059.187277,375550.117563,6
797,371059.187277,375429.647022,7
798,371059.187277,373232.028076,8
799,371059.187277,379794.540716,9
800,371059.187277,375041.255533,10
801,371059.187277,375191.942174,11
802,371059.187277,372991.986397,12
803,371059.187277,382089.779489,13
804,371059.187277,381272.452376,14
805,371059.187277,378151.068133,15
806,371043.742312,381440.301686,16
807,371043.742312,378841.297185,0
808,371043.742312,378338.597830,1
809,371043.742312,376603.809618,2
810,371043.742312,377689.133948,3
811,371043.742312,373591.917489,4
812,371043.742312,375081.116472,5
813,371043.742312,376776.974328,6
814,371031.256690,373224.009863,7
815,371031.256690,375040.367378,0
816,371031.256690,374591.124004,1
817,371031.256690,374411.327362,2
818,371031.256690,376390.526060,3
819,371031.256690,377255.140494,4
820,371031.256690,375015.841695,5
821,371008.913474,373558.537845,6
822,371008.913474,376443.497695,0
823,371008.913474,375642.620411,1
824,371008.913474,374217.408217,2
825,371008.913474,373642.507987,3
826,371008.913474,372602.527374,4
827,371008.913474,372750.981585,5
828,371008.913474,374493.327513,6
829,371008.913474,376056.844198,7
830,371008.913474,375852.864930,8
831,370993.085119,374750.223333,9
832,370993.085119,377721.001920,0
833,370993.085119,378962.982395,1
834,370993.085119,379478.812752,2
835,370993.085119,381941.399924,3
836,370993.085119,394295.592004,4
837,370993.085119,394741.348554,5
838,370993.085119,391747.638659,6
839,370993.085119,395273.794202,7
840,370993.085119,396509.861517,8
841,370993.085119,386174.280332,9
842,370993.085119,380942.014492,10
843,370983.355969,378417.590230,11
844,370983.355969,377230.465401,0
845,370893.291724,379372.714115,1
846,370893.291724,381891.502926,0
847,370893.291724,383922.112697,1
848,370873.781996,387132.301488,2
849,370861.351527,379986.710691,0
850,370793.234521,374633.026290,0
851,370773.699150,376001.168978,0
852,370761.294324,373234.058772,0
853,370761.294324,374980.626426,0
854,370748.186765,376460.816169,1
855,370679.808933,375621.883379,0
856,370679.808933,375453.964360,0
857,370677.289055,376468.536513,1
858,370596.384321,375846.990985,0
859,370596.384321,377747.384043,0
860,370596.384321,380880.001491,1
861,370530.834802,379229.497860,2
862,370530.254145,375703.226925,0
863,370520.687076,378389.616902,0
864,370520.687076,376678.990385,0
865,370520.106419,374639.909410,1
866,370520.106419,376098.038416,0
867,370520.106419,376814.906935,1
868,370520.106419,377131.273260,2
