gen,best,avg,stable
397,374395.993065,383766.757856,0
398,374381.356632,383148.941404,0
399,374381.356632,379997.944855,0
400,374366.327033,378589.821973,1
401,374328.814799,377368.112574,0
402,374328.814799,378642.864235,0
403,374328.814799,378969.331816,1
404,374328.814799,381812.296364,2
405,374328.814799,383939.536271,3
406,374328.456725,386778.040248,4
407,374328.456725,379132.719507,0
408,374243.088666,380590.421143,1
409,374127.978832,381347.751256,0
410,374127.978832,380578.281439,0
411,374127.978832,380692.329935,1
412,374123.867224,382375.850668,2
413,374095.014328,385120.736538,0
414,374090.339579,383843.051533,0
415,374067.398035,381994.199704,0
416,374067.398035,379157.620141,0
417,374065.080333,383585.425817,1
418,374037.872451,386583.229021,0
419,374037.872451,395708.274651,0
420,374034.723652,390153.733598,1
421,374034.723652,389115.949306,0
422,374006.061901,383246.692317,1
423,374006.061901,382131.762803,0
424,374002.913102,382783.676869,1
425,374002.913102,379916.114884,0
426,374002.913102,383565.580052,1
427,374002.913102,383083.135104,2
428,374002.913102,384235.009244,3
429,373916.863656,381470.628180,4
430,373916.863656,381282.033863,0
431,373916.863656,381205.596262,1
432,373834.872204,380224.508372,2
433,373834.872204,380367.752737,0
434,373816.873439,383619.559112,1
435,373791.215729,382500.575672,0
436,373759.662581,381238.218293,0
437,373743.174335,381885.040991,0
438,373694.561467,380994.109579,0
439,373694.203393,384570.184577,0
440,373652.222537,380568.772990,0
441,373652.222537,384368.492830,0
442,373651.864463,380496.362320,1
443,373647.735166,376622.388402,0
444,373647.735166,376729.767596,0
445,373647.377092,376865.425051,1
446,373647.377092,381220.675688,0
447,373647.377092,378109.584041,1
448,373647.377092,381065.625957,2
449,373647.377092,379989.886549,3
450,373644.063013,380788.133566,4
451,373639.575642,384958.873757,0
452,373639.575642,391047.182063,0
453,373639.575642,388431.871592,1
454,373637.228782,380654.397200,2
455,373635.528220,382378.457786,0
456,373635.528220,385015.219041,0
457,373635.528220,384231.774726,1
458,373635.528220,382197.489525,2
459,373635.528220,380840.821589,3
460,373633.181360,381463.842945,4
461,373633.181360,376397.287950,0
462,373633.181360,377076.610087,1
463,373633.181360,378169.170809,2
464,373633.181360,379247.386143,3
465,373633.181360,379570.455582,4
466,373633.181360,382626.856416,5
467,373623.829679,377813.791167,6
468,373623.829679,377217.478866,0
469,373623.829679,379026.397949,1
470,373607.059909,380861.872587,2
471,373607.059909,377616.900598,0
472,373607.059909,379418.169857,1
473,373607.059909,377414.286944,2
474,373607.059909,377293.180012,3
475,373607.059909,378607.992624,4
476,373607.059909,377245.713076,5
477,373607.059909,375556.973176,6
478,373607.059909,375905.801892,7
479,373516.850896,382213.188031,8
480,373490.729445,383460.725399,0
481,373490.729445,382579.073018,0
482,373490.729445,383397.518594,1
483,373490.729445,383394.469193,2
484,373490.729445,391531.722083,3
485,373490.729445,397485.378995,4
486,373490.729445,407478.752640,5
487,373490.729445,399276.742996,6
488,373490.729445,399344.872181,7
489,373490.729445,404570.111648,8
490,373490.729445,405853.376909,9
491,373490.729445,402840.624800,10
492,373490.729445,405998.840959,11
493,373490.729445,406733.253569,12
494,373490.729445,403663.615886,13
495,373490.729445,402595.300286,14
496,373490.729445,398058.911254,15
497,373490.729445,397571.543573,16
498,373490.729445,398213.441944,17
499,373490.729445,406898.649439,18
500,373490.729445,398856.842124,19
501,373490.729445,400585.044058,20
502,373490.729445,394754.849954,21
503,373490.729445,395812.514557,22
504,373490.729445,399147.993598,23
505,373490.729445,399630.257604,24
506,373490.729445,397690.573063,25
507,373490.729445,387622.903892,26
508,373490.729445,384387.906690,27
509,373490.729445,387650.268885,28
510,373490.729445,386967.884736,29
511,373467.592601,388839.890852,30
512,373467.592601,383062.108974,0
513,373467.592601,383144.177416,1
514,373150.052586,381139.207474,2
515,373121.137661,381800.960634,0
516,373121.137661,386100.701475,0
517,373121.137661,387428.766750,1
518,373121.137661,388446.942811,2
519,373043.402306,390637.066391,3
520,373043.402306,387030.492325,0
521,373043.402306,388873.376364,1
522,373043.402306,388848.585938,2
523,373032.613577,381678.342992,3
524,373009.227924,380744.916457,0
525,372987.790913,379027.489697,0
526,372987.790913,378236.133028,0
527,372970.350433,381822.143783,1
528,372970.350433,381187.167502,0
529,372970.350433,382124.073106,1
530,372969.962895,376310.542626,2
531,372969.962895,381080.930365,0
532,372969.962895,380514.742394,1
533,372936.580179,377453.839493,2
534,372935.852587,377942.747151,0
535,372935.852587,378522.049128,0
536,372918.752161,380530.307727,1
537,372903.212408,380212.772750,0
538,372863.646048,381549.601650,0
