gen,best,avg,stable
453,567008.464036,575385.677661,0
454,566344.218981,580505.434993,1
455,566344.218981,573660.078017,0
456,566344.218981,577005.149148,1
457,566344.218981,579461.552275,2
458,566344.218981,577828.808224,3
459,566344.218981,576931.865999,4
460,566344.218981,576715.149458,5
461,566344.218981,580449.945775,6
462,566068.462817,578248.978111,7
463,566068.462817,574802.760780,0
464,566068.462817,575228.081053,1
465,566068.462817,579229.416268,2
466,566068.462817,578857.066182,3
467,566068.462817,575784.766421,4
468,566068.462817,575126.144477,5
469,566068.462817,584607.946029,6
470,566068.462817,583076.562104,7
471,566068.462817,579952.003067,8
472,566068.462817,579444.773174,9
473,566046.963640,583526.054035,10
474,566046.963640,582552.458486,0
475,566046.963640,583528.525031,1
476,566046.963640,590603.676233,2
477,566046.963640,591856.206897,3
478,565637.402517,583703.320570,4
479,565511.258017,580386.412956,0
480,565511.258017,577436.145124,0
481,565511.258017,574298.647309,1
482,565101.696894,575984.477616,2
483,565101.696894,579445.920067,0
484,565101.696894,578710.472704,1
485,565101.696894,579926.918134,2
486,564592.306321,573431.608039,3
487,564592.306321,572220.702532,0
488,564356.529569,572274.358134,1
489,564356.529569,573228.007793,0
490,564356.529569,575196.182673,1
491,564282.320352,577387.978174,2
492,564282.320352,581342.446507,0
493,564282.320352,577542.343022,1
494,564282.320352,576145.911488,2
495,564282.320352,579395.190527,3
496,564282.320352,579152.643052,4
497,564282.320352,576154.348129,5
498,564282.320352,584963.086755,6
499,564010.834671,584066.365822,7
500,563922.025930,583154.206532,0
501,563266.517884,585239.071078,0
502,563090.305939,580386.250873,0
503,563090.305939,576305.925179,0
504,562956.451292,573832.095324,1
505,562956.451292,578204.696973,0
506,562715.282099,580178.703661,1
507,562715.282099,575155.512854,0
508,562715.282099,572642.026700,1
509,562539.070153,574561.820241,2
510,562481.377206,570671.792616,0
511,562481.377206,576743.354039,0
512,562481.377206,570536.174382,1
513,562481.377206,572833.781003,2
514,562481.377206,574379.086917,3
515,562481.377206,569740.960227,4
516,562481.377206,567691.400962,5
517,562481.377206,569317.912710,6
518,562481.377206,568978.543451,7
519,562481.377206,569347.572184,8
520,562481.377206,571127.800271,9
521,562481.377206,571620.637573,10
522,562481.377206,572510.558466,11
523,562481.377206,577941.334720,12
524,562481.377206,576678.297091,13
525,562481.377206,579317.567502,14
526,562481.377206,577857.593332,15
527,562481.377206,578560.245700,16
528,562481.377206,573762.015272,17
529,562481.377206,573964.246916,18
530,562481.377206,572716.686837,19
531,562435.253246,571577.234807,20
532,562435.253246,568449.401232,0
533,562435.253246,574514.065354,1
534,562435.253246,576678.177003,2
535,562435.253246,574988.040228,3
536,562435.253246,577677.646934,4
537,562435.253246,577769.966348,5
538,562435.253246,580607.236066,6
539,562435.253246,581448.488578,7
540,562101.833807,585704.832755,8
541,562101.833807,581764.363979,0
542,562101.833807,586514.670321,1
543,562101.833807,579731.214912,2
544,561884.237846,591705.882325,3
545,561884.237846,606076.956426,0
546,561884.237846,621394.654026,1
547,561884.237846,609456.460399,2
548,561884.237846,620410.025993,3
549,561884.237846,627501.609552,4
550,561884.237846,616165.881856,5
551,561188.817967,588313.131563,6
552,561188.817967,584493.093120,0
553,561188.817967,586053.737338,1
554,561188.817967,590887.628310,2
555,561188.817967,582535.311561,3
556,561188.817967,584668.626431,4
557,561085.549849,576780.781895,5
558,561085.549849,573496.997948,0
559,560695.656613,567949.127612,1
560,560695.656613,570768.388481,0
561,560661.613651,571447.243488,1
562,560661.613651,568055.455845,0
563,560649.463079,568619.589414,1
564,560615.420117,575467.504269,0
565,560615.420117,574348.705112,0
566,560615.420117,572654.075410,1
567,560615.420117,574081.911082,2
568,560615.420117,571693.592720,3
569,560615.420117,574829.541233,4
570,560615.420117,579873.134456,5
571,560575.520040,574205.621937,6
572,560575.520040,569076.931323,0
573,560575.520040,572693.053255,1
574,560575.520040,574983.343858,2
575,560575.520040,572177.188654,3
576,560341.797733,572605.819605,4
577,560341.797733,576414.479586,0
578,560341.797733,571144.091548,1
579,560341.797733,567868.911632,2
580,560341.797733,571008.640733,3
581,560278.230975,574678.109741,4
582,560229.816976,569152.028295,0
583,560229.816976,569607.103284,0
584,560066.345882,575108.594013,1
585,560052.444852,570479.875856,0
586,560052.444852,569349.754327,0
587,560052.444852,568732.450380,1
588,560052.444852,571010.387154,2
589,560026.377529,574827.828129,3
590,560026.377529,572323.654692,0
591,560026.377529,575749.350691,1
592,560026.377529,568458.866375,2
593,560026.377529,566382.053010,3
594,560026.377529,567877.589785,4
595,560026.377529,566153.327024,5
596,560026.377529,570566.681819,6
