gen,best,avg,stable
561,156463239.684223,159280251.944268,48
562,156463239.684223,157648124.771333,49
563,156463239.684223,158870888.213133,50
564,156463239.684223,158159704.359413,51
565,156463239.684223,158624543.995967,52
566,156463239.684223,159603297.061919,53
567,156463239.684223,157535791.564498,54
568,156463239.684223,158322285.996579,55
569,156463239.684223,158165605.527435,56
570,156463239.684223,157046329.369632,57
571,156463239.684223,157256946.069082,58
572,156463239.684223,157377237.981945,59
573,156463239.684223,157338216.596749,60
574,156463239.684223,157300126.873538,61
575,156463239.684223,157453213.088735,62
576,156463239.684223,157835389.793401,63
577,156463239.684223,160721358.258413,64
578,156463239.684223,160921894.623241,65
579,156463239.684223,157588424.277154,66
580,156463239.684223,157680712.362623,67
581,156463239.684223,158883421.723108,68
582,156463239.684223,158494151.365984,69
583,156463239.684223,159191562.925981,70
584,156463239.684223,158118063.867308,71
585,156463239.684223,158505217.235109,72
586,156463239.684223,158496799.032262,73
587,156463239.684223,158776035.195354,74
588,156463239.684223,158299102.096958,75
589,156463239.684223,158226927.360113,76
590,156463239.684223,159666566.664070,77
591,156463239.684223,159523495.523706,78
592,156463239.684223,159705215.702679,79
593,156463239.684223,158472719.751574,80
594,156463239.684223,157687378.803115,81
595,156463239.684223,157612600.167946,82
596,156463239.684223,157549214.306462,83
597,156463239.684223,159702572.882380,84
598,156463239.684223,158525024.482728,85
599,156463239.684223,159952090.595623,86
600,156463239.684223,158558923.498942,87
601,156463239.684223,158592911.186006,88
602,156463239.684223,159694863.122063,89
603,156463239.684223,160744290.419836,90
604,156463239.684223,159061692.247373,91
605,156463239.684223,158961255.033941,92
606,156463160.906276,158513717.578843,93
607,156463160.906276,157248168.805838,0
608,156463160.906276,157373776.437665,1
609,156463160.906276,157679506.297886,2
610,156463160.906276,157013122.325835,3
611,156463160.906276,157100768.978909,4
612,156463160.906276,157079114.858881,5
613,156463160.906276,156811976.300682,6
614,156463160.906276,156877231.939575,7
615,156463160.906276,157517922.689533,8
616,156463160.906276,156680056.304066,9
617,156463160.906276,157121732.901037,10
618,156463160.906276,158394412.993756,11
619,156463160.906276,157316914.263619,12
620,156463160.906276,157241164.238492,13
621,156463160.906276,157567184.615923,14
622,156463160.906276,158038458.043940,15
623,156463160.906276,158343400.072138,16
624,156463160.906276,158880605.818134,17
625,156463160.906276,157811025.258992,18
626,156463160.906276,157500168.787608,19
627,156463160.906276,159264274.732476,20
628,156463160.906276,157334092.049197,21
629,156463160.906276,158138703.036633,22
630,156463160.906276,160259406.235267,23
631,156460921.836838,162075577.498533,24
632,156455772.829761,159094662.112825,0
633,156449813.708046,159150947.357322,0
634,156449813.708046,158375281.650440,0
635,156448285.844001,157748896.142010,1
636,156446628.989751,160140145.132951,0
637,156446628.989751,160941113.108349,0
638,156446628.989751,159850566.414318,1
639,156446628.989751,158412358.398374,2
640,156446628.989751,158906094.858466,3
641,156446628.989751,159081616.093925,4
642,156446628.989751,160132865.444537,5
643,156446628.989751,161205586.921939,6
644,156446628.989751,161119291.816003,7
645,156446628.989751,160304049.411365,8
646,156446628.989751,157713684.794758,9
647,156446628.989751,157817918.720964,10
648,156446628.989751,159526915.966517,11
649,156446628.989751,159279329.354698,12
650,156446628.989751,156751715.840534,13
651,156446628.989751,157628940.965845,14
652,156446628.989751,157668079.307884,15
653,156446628.989751,158298702.344579,16
654,156446628.989751,159297058.118603,17
655,156446628.989751,159566243.675249,18
656,156446628.989751,159305936.179708,19
657,156446628.989751,159143687.487935,20
658,156446628.989751,158932735.220342,21
659,156446628.989751,158365833.016807,22
660,156446628.989751,159518232.453201,23
661,156446628.989751,159465352.755426,24
662,156446628.989751,159817603.842422,25
663,156446628.989751,160141880.117547,26
664,156446628.989751,160394342.807473,27
665,156446628.989751,160189114.396442,28
666,156446628.989751,160984198.012908,29
667,156446628.989751,160245914.923143,30
668,156446628.989751,159330233.669485,31
669,156446628.989751,157977530.131093,32
670,156446628.989751,159480112.121708,33
671,156446628.989751,161100725.893507,34
672,156446628.989751,159462390.861393,35
673,156446628.989751,160131237.155884,36
674,156446628.989751,159545633.464162,37
675,156446628.989751,158439253.595591,38
676,156446628.989751,157722659.513470,39
677,156446628.989751,158891797.508218,40
678,156446628.989751,158224681.787070,41
679,156446628.989751,158669168.624171,42
680,156446628.989751,158064223.441879,43
681,156446628.989751,158309955.478863,44
682,156446628.989751,160307193.746742,45
683,156446628.989751,161289140.536112,46
684,156446628.989751,162996148.438762,47
685,156446628.989751,160492889.534825,48
686,156446628.989751,159650603.557400,49
687,156446628.989751,159465468.587483,50
688,156446628.989751,159139643.189686,51
689,156446628.989751,159597098.000304,52
690,156446628.989751,159445446.136931,53
691,156446628.989751,160573172.655524,54
692,156446628.989751,161548224.722751,55
693,156446628.989751,159449924.648922,56
694,156446628.989751,159201168.213204,57
695,156446628.989751,159362743.106763,58
696,156446628.989751,158824529.239344,59
697,156446628.989751,158539979.559691,60
698,156446628.989751,159720976.310256,61
699,156446628.989751,159608358.088381,62
700,156446628.989751,159890175.826230,63
701,156446628.989751,159060777.926252,64
702,156445476.007306,158283297.271905,65
703,156445476.007306,159060902.415083,0
704,156445476.007306,160068855.684363,1
705,156444972.135502,158439469.763001,2
706,156439876.376544,158050495.704323,0
707,156439755.806474,157581130.362504,0
708,156438723.394099,157226583.042858,0
709,156438602.824029,157043637.924792,0
710,156438602.824029,157068927.277819,0
711,156438602.824029,156844967.941507,1
712,156438602.824029,156952065.960580,2
713,156438602.824029,157763753.595095,3
714,156438602.824029,156958194.831061,4
715,156438602.824029,158604878.034680,5
716,156438602.824029,159077809.190764,6
717,156438602.824029,157028027.046155,7
718,156438602.824029,157346759.445057,8
719,156438602.824029,157097824.064128,9
720,156438602.824029,157753869.973027,10
721,156438602.824029,157359165.499773,11
722,156438602.824029,157947719.158174,12
723,156438602.824029,158744550.993497,13
724,156438602.824029,158763444.980551,14
725,156438602.824029,158477738.781218,15
726,156438602.824029,157971284.416981,16
727,156438602.824029,157661016.084368,17
728,156438602.824029,159249117.621836,18
729,156438602.824029,159266684.215960,19
730,156438602.824029,158053495.133196,20
731,156438602.824029,157179808.969499,21
732,156438602.824029,158562487.995056,22
733,156438602.824029,157458842.903357,23
734,156438602.824029,157175463.535928,24
735,156438602.824029,157151793.504096,25
736,156438602.824029,156815545.097078,26
737,156438602.824029,157652766.429020,27
738,156438602.824029,157289620.416868,28
739,156438602.824029,156789386.791740,29
740,156438602.824029,157679948.753207,30
741,156438602.824029,158535505.074828,31
742,156438602.824029,158652309.297728,32
743,156438602.824029,157894203.856688,33
744,156438602.824029,159035051.685884,34
745,156438602.824029,158802744.550332,35
746,156438602.824029,159912262.380461,36
747,156438602.824029,159617922.878607,37
748,156438602.824029,158902408.510716,38
749,156438602.824029,158131213.354034,39
750,156438602.824029,157869210.547741,40
